index	seconds	temperature	temperature_2	beleuchtungsstaerke
571	57	56.00487633	132.443908	0
572	57.1	55.90609777	132.443908	0
573	57.2	55.90609777	132.443908	0
574	57.3	55.80731475	132.443908	0
575	57.4	56.00487633	132.443908	0
576	57.5	56.00487633	132.443908	0
577	57.6	55.80731475	132.3428211	0
578	57.7	55.80731475	132.3428211	0
579	57.8	55.90609777	132.443908	0
580	57.9	55.70852724	132.443908	0
581	58	55.80731475	132.3428211	0
582	58.1	55.70852724	132.443908	0
583	58.2	55.70852724	132.443908	0
584	58.3	55.70852724	132.1586842	0
585	58.4	55.70852724	132.1586842	0.00102
586	58.5	55.60973523	132.1586842	0.00102
587	58.6	55.60973523	132.1586842	0.00051
588	58.7	55.55653463	132.1586842	0.00255
589	58.8	55.55653463	132.0576267	0.0051
590	58.9	55.55653463	132.1586842	0.00765
591	59	55.55653463	132.1586842	0.00816
592	59.1	55.55653463	132.2597521	0.0102
593	59.2	55.55653463	132.1586842	0.01224
594	59.3	55.45773565	132.1586842	0.01173
595	59.4	55.55653463	132.3608304	0.01326
596	59.5	55.55653463	131.9565795	0.01428
597	59.6	55.45773565	132.0576267	0.01581
598	59.7	55.45773565	132.0576267	0.01683
599	59.8	55.51093869	132.2597521	0.01785
600	59.9	55.60973523	132.0576267	0.01887
601	60	55.41213762	132.0576267	0.01887
602	60.1	55.51093869	131.9565795	0.01887
603	60.2	55.51093869	132.1586842	0.01887
604	60.3	55.51093869	131.9565795	0.01989
605	60.4	55.51093869	131.9565795	0.02091
606	60.5	55.31333198	132.1406786	0.02142
607	60.6	55.60973523	132.039623	0.02346
608	60.7	55.60973523	132.1406786	0.02346
609	60.8	55.51093869	132.2417447	0.02295
610	60.9	55.51093869	132.2417447	0.02397
611	61	55.31333198	132.2417447	0.02448
612	61.1	55.41213762	132.3428211	0.02703
613	61.2	55.31333198	132.3428211	0.02907
614	61.3	55.31333198	132.443908	0.02856
615	61.4	55.31333198	132.443908	0.02907
