index	seconds	temperature	temperature_2	beleuchtungsstaerke
458	45.7	56.60495431	131.5344997	0.83181
459	45.8	56.70370183	131.4335059	0.83079
460	45.9	56.60495431	131.4335059	0.83232
461	46	56.60495431	131.5344997	0.83181
462	46.1	56.60495431	131.4335059	0.83028
463	46.2	56.70370183	131.6355037	0.83028
464	46.3	56.70370183	131.8375427	0.83079
465	46.4	56.60495431	131.736518	0.82977
466	46.5	56.60495431	131.736518	0.83079
467	46.6	56.60495431	131.736518	0.83028
468	46.7	56.60495431	131.8375427	0.83028
469	46.8	56.60495431	131.8375427	0.82977
470	46.9	56.60495431	131.9385776	0.83028
471	47	56.70370183	131.8375427	0.8313
472	47.1	56.60495431	131.9385776	0.8313
473	47.2	56.50620247	132.039623	0.82926
474	47.3	56.70370183	131.9385776	0.82773
475	47.4	56.60495431	131.9385776	0.82824
476	47.5	56.60495431	131.9385776	0.82824
477	47.6	56.60495431	131.9385776	0.82722
478	47.7	56.60495431	131.9385776	0.82773
479	47.8	56.50620247	131.736518	0.82722
480	47.9	56.50620247	131.8375427	0.82722
481	48	56.60495431	131.736518	0.82926
482	48.1	56.60495431	131.6355037	0.82875
483	48.2	56.50620247	131.5344997	0.82773
484	48.3	56.60495431	131.5344997	0.82671
485	48.4	56.60495431	131.736518	0.82671
486	48.5	56.50620247	131.5344997	0.8262
487	48.6	56.60495431	131.4335059	0.82569
488	48.7	56.60495431	131.4335059	0.82569
489	48.8	56.60495431	131.4335059	0.82569
490	48.9	56.60495431	131.0296332	0.8262
491	49	56.60495431	131.3325224	0.82518
492	49.1	56.60495431	131.4335059	0.82569
493	49.2	56.50620247	131.2315491	0.82467
494	49.3	56.60495431	131.0296332	0.82518
495	49.4	56.60495431	131.2315491	0.82569
496	49.5	56.60495431	131.3325224	0.8262
497	49.6	56.50620247	131.3325224	0.8262
498	49.7	56.60495431	131.3325224	0.8262
499	49.8	56.50620247	131.3325224	0.82824
500	49.9	56.50620247	131.3325224	0.82926
501	50	56.55927783	131.2315491	0.82926
502	50.1	56.55927783	131.2315491	0.82773
503	50.2	56.65802734	131.4335059	0.82569
504	50.3	56.65802734	131.3325224	0.8262
505	50.4	56.55927783	131.2315491	0.82773
506	50.5	56.55927783	131.3325224	0.82875
507	50.6	56.65802734	131.2315491	0.82875
508	50.7	56.65802734	131.3325224	0.82875
509	50.8	56.65802734	131.3325224	0.82824
510	50.9	56.55927783	131.4335059	0.82824
511	51	56.55927783	131.5344997	0.82926
512	51.1	56.55927783	131.5344997	0.82977
513	51.2	56.65802734	131.6355037	0.83028
514	51.3	56.55927783	131.736518	0.83028
515	51.4	56.55927783	131.736518	0.82875
516	51.5	56.46052397	131.8375427	0.82875
517	51.6	56.55927783	131.9385776	0.82824
518	51.7	56.55927783	131.9385776	0.82926
519	51.8	56.55927783	131.9385776	0.82875
520	51.9	56.46052397	131.9385776	0.82875
521	52	56.55927783	131.9385776	0.82875
522	52.1	56.55927783	131.8375427	0.82977
523	52.2	56.55927783	131.8375427	0.82926
524	52.3	56.55927783	131.736518	0.82977
525	52.4	56.55927783	131.736518	0.83028
526	52.5	56.55927783	131.736518	0.83079
527	52.6	56.55927783	131.8375427	0.83028
528	52.7	56.55927783	131.736518	0.83079
529	52.8	56.55927783	131.736518	0.83079
530	52.9	56.55927783	131.6355037	0.83028
531	53	56.55927783	131.6355037	0.82977
532	53.1	56.55927783	131.2315491	0.83028
