index	seconds	temperature	temperature_2	beleuchtungsstaerke
350	34.901	50.66064748	99.33927708	0.85068
351	35.001	50.66064748	99.24059156	0.85119
352	35.101	50.85872592	99.43796664	0.85068
353	35.201	50.75968943	99.43796664	0.85017
354	35.301	50.75968943	99.33927708	0.85068
355	35.401	50.75968943	99.33927708	0.85119
356	35.501	50.75968943	99.24059156	0.8517
357	35.601	50.66064748	99.24059156	0.8517
358	35.701	50.66064748	99.24059156	0.85068
359	35.801	50.66064748	99.53666027	0.84966
360	35.901	50.85872592	99.14191006	0.84966
361	36.001	50.66064748	99.33927708	0.84966
362	36.101	50.66064748	99.24059156	0.84966
363	36.201	50.75968943	99.43796664	0.85017
364	36.301	50.75968943	99.04323256	0.85119
365	36.401	50.75968943	99.14191006	0.85119
366	36.501	50.66064748	99.24059156	0.84915
367	36.601	50.75968943	99.24059156	0.84915
368	36.701	50.75968943	99.24059156	0.84864
369	36.801	50.75968943	99.04323256	0.84966
370	36.901	50.66064748	99.24059156	0.8517
371	37.001	50.75968943	99.24059156	0.85119
372	37.101	50.85872592	99.24059156	0.85119
373	37.201	50.75968943	99.24059156	0.85017
374	37.301	50.85872592	99.24059156	0.84864
375	37.401	50.75968943	99.33927708	0.85017
376	37.501	50.75968943	99.24059156	0.84711
377	37.601	50.66064748	99.14191006	0.84405
378	37.701	50.75968943	99.14191006	0.8415
379	37.801	50.66064748	99.04323256	0.84099
380	37.901	50.66064748	99.24059156	0.84099
381	38.001	50.81168271	99.14191006	0.83997
382	38.101	50.81168271	99.04323256	0.83742
383	38.201	50.81168271	99.14191006	0.83538
384	38.301	50.71264363	99.14191006	0.83589
385	38.401	50.81168271	99.04323256	0.83538
386	38.501	50.81168271	99.14191006	0.83589
387	38.601	50.81168271	99.14191006	0.83793
388	38.701	50.71264363	99.14191006	0.83742
389	38.801	50.71264363	99.14191006	0.83538
390	38.901	50.81168271	99.24059156	0.83538
391	39.001	50.81168271	99.33927708	0.83538
392	39.101	50.81168271	99.24059156	0.83589
393	39.201	50.81168271	99.33927708	0.8364
394	39.301	50.81168271	99.43796664	0.83589
395	39.401	50.71264363	99.43796664	0.83589
396	39.501	50.81168271	99.53666027	0.83691
397	39.601	50.71264363	99.43796664	0.83487
398	39.701	50.81168271	99.53666027	0.83487
399	39.801	50.81168271	99.43796664	0.83589
400	39.901	50.91071634	99.43796664	0.83589
401	40.001	50.91071634	99.61721724	0.83538
402	40.101	50.91071634	99.71591829	0.83742
403	40.201	50.71264363	99.61721724	0.83742
404	40.301	50.81168271	99.61721724	0.83895
405	40.401	50.81168271	99.61721724	0.83946
406	40.501	50.81168271	99.61721724	0.83742
407	40.601	50.71264363	99.51852029	0.83895
408	40.701	50.81168271	99.61721724	0.83997
409	40.801	50.71264363	99.71591829	0.83997
410	40.901	50.71264363	99.51852029	0.84201
411	41.001	50.81168271	99.51852029	0.84048
412	41.101	50.81168271	99.73405978	0.84099
413	41.201	50.71264363	99.63535797	0.79407
414	41.301	50.71264363	99.63535797	0.75123
415	41.401	50.81168271	100.227631	0.72675
416	41.501	50.91071634	99.83276571	0.71808
417	41.601	50.81168271	100.03019	0.7191
418	41.701	50.91071634	100.03019	0.71961
419	41.801	50.81168271	100.03019	0.71961
420	41.901	50.81168271	100.1289084	0.72063
421	42.001	50.71264363	100.1289084	0.72114
422	42.101	50.81168271	100.1289084	0.72216
423	42.201	50.81168271	100.0477777	0.72522
424	42.301	50.81168271	99.85035197	0.72777
425	42.401	50.71264363	99.75164531	0.73032
426	42.501	50.71264363	99.75164531	0.73185
427	42.601	50.71264363	99.65294277	0.73389
